"Pulse Width" "FSC" "SSC" "FITC "PE" "PE-Cy5"  "PE-Cy7"  "APC"  "APC-Cy7"  "Raw Time"
1311	217	334	2268	1460	1501	1371	401	561	16
1983	2085	2028	1273	791	1742	1235	2812	2469	16
1951	1893	2035	1171	759	2144	1658	3285	2870	16
1935	1845	2128	1256	690	1676	1238	2804	2474	16
1935	2004	4095	1402	771	1420	1295	2588	2214	16
2511	3882	3409	1901	1265	2180	1744	3227	2941	16
543	98	106	452	414	766	297	1748	1498	16
1887	2023	1392	1267	777	1544	1352	2765	2271	16
1871	1521	285	813	465	249	685	258	191	16
1935	1888	3964	1457	761	2022	1497	3236	2925	16
1903	2156	1411	1183	890	1865	1572	3119	2697	16
2655	3487	2513	1688	1183	1717	1351	2555	2077	16
447	69	79	651	360	287	109	915	440	16
1983	2060	1705	836	557	1857	1194	2866	2440	16
2191	2588	519	1234	626	244	196	657	559	16
1887	1938	1422	1399	721	1757	1030	2971	2593	16
1951	2308	2255	1557	811	2000	1518	3184	2817	16
1951	1925	1892	983	575	1796	1162	2848	2451	16
1759	654	796	1541	641	662	430	620	930	16
2303	3919	4095	2156	1476	1344	1206	1239	988	16
1919	1946	1412	1254	698	1762	1065	2962	2628	16
1743	1220	344	732	621	232	398	622	3	16
1823	1690	348	1038	481	488	649	164	557	16
1919	2375	2829	1485	826	1880	1495	3096	2659	16
1087	105	602	1960	1611	1793	2092	1105	1145	16
1935	2483	3536	1475	863	1865	1554	3084	2676	16
2015	3041	3354	2470	2069	2211	2281	3163	2754	16
1951	1787	562	851	161	622	563	407	660	16
1951	1983	2729	1476	895	1703	1125	2893	2603	16
2863	3931	4095	2206	1780	2579	2327	3511	3073	16
351	67	220	718	479	1078	773	1961	1546	16
1983	2495	1643	1684	989	1501	1023	2573	2242	16
2015	2301	1078	1385	723	1905	1543	3027	2596	16
2079	2419	797	1139	324	571	198	1346	667	16
1903	2181	3994	1601	903	1753	1579	3025	2563	16
1743	632	415	1220	531	343	107	394	579	16
1007	70	311	2666	1825	2020	1818	167	191	16
2015	1948	723	1128	698	1750	1311	2788	2329	16
1695	826	455	1572	779	515	209	0	59	16
2095	2765	611	1297	826	1747	1334	2802	2369	16
2031	2637	1564	1216	1069	1205	1056	2253	1935	16
1951	2042	1969	1433	989	1685	1276	2892	2413	16
1919	1751	2388	1340	651	1835	1466	3058	2709	16
2191	3295	1806	1472	821	1639	1553	2885	2402	16
1999	2926	2561	1304	776	1849	1523	3031	2666	16
1951	1945	901	1426	754	1327	1150	2388	2030	16
2015	2066	1331	1603	823	1583	1146	2662	2230	16
2095	3222	836	1354	659	376	247	750	760	16
2047	2823	3270	1472	897	1664	1387	2854	2502	16
1903	1481	454	1029	481	450	536	1105	569	16
975	71	103	854	430	415	81	661	701	16
1967	1894	2262	1548	791	2153	1626	3245	2919	16
1727	1020	450	1305	726	445	390	827	444	16
1775	945	791	1466	793	1780	1285	2836	2482	16
2863	3374	4095	1806	1353	2459	2069	3592	3163	16
447	69	127	530	306	805	572	2001	1665	16
1983	2348	1495	1239	877	1821	1239	3036	2662	16
1951	1579	1557	1400	617	1737	1319	2815	2385	16
1599	497	319	1492	823	547	708	977	821	16
2015	2495	1052	1145	557	1449	1256	2465	2127	16
2015	2108	1018	1305	819	1059	502	1926	1626	16
1839	1677	403	1103	314	471	293	920	699	16
1871	1602	3137	1423	676	1961	1524	3185	2756	16
1983	1724	956	1271	783	1396	1016	2486	2147	16
1855	1850	417	725	443	146	54	601	506	16
1935	2379	612	1270	591	1614	1033	2894	2475	16
1951	2252	661	1218	654	247	305	298	444	16
2031	2807	4095	1348	881	1819	1463	3009	2605	16
1855	1579	353	742	324	396	97	375	438	16
2287	3658	1597	1418	869	1713	1245	2903	2585	16
1999	2104	1761	1074	823	1924	1499	3016	2602	17
1983	1921	3396	1513	1064	1155	730	1512	1083	17
2015	2818	701	1366	600	336	346	306	0	17
1359	226	50	1153	665	620	918	336	324	17
1999	2687	2045	1591	994	1578	1432	2737	2308	17
2031	2284	2066	1144	645	1814	1423	2991	2691	17
1967	2499	2218	1479	791	1839	1521	3042	2701	17
1935	1953	343	1008	237	349	217	307	653	17
1951	2141	1685	1464	888	1466	968	2699	2381	17
1935	1812	1708	1113	531	1780	1635	2900	2536	17
1935	2043	4095	1702	1154	1334	1191	2267	1967	17
1455	248	168	1065	393	399	583	537	381	17
2415	3605	1598	1636	893	1936	1453	3066	2707	17
1679	842	436	1104	475	241	454	800	283	17
1983	1848	788	1217	618	1346	863	2353	1981	17
1967	2087	2388	1347	797	2033	1392	3095	2583	17
1967	2105	1536	1343	776	1999	1662	3172	2781	17
1839	1437	289	792	312	186	127	394	355	17
1983	2063	1654	1338	364	1643	1096	2734	2302	17
1919	1850	657	1126	646	1351	803	2387	2012	17
2031	2244	751	1180	584	1891	1581	2971	2552	17
1935	1993	2049	1412	689	1928	1424	3151	2712	17
1967	2034	3010	1136	764	2054	1544	3254	2849	17
1631	503	237	1168	493	411	780	344	100	17
2063	2949	2538	1538	843	2121	1720	3317	2970	17
1823	1608	266	972	226	477	664	530	208	17
1935	1501	1274	1206	676	1904	1627	2952	2578	17
1535	382	181	1090	747	423	800	315	413	17
1727	811	983	1663	698	1861	1452	3055	2688	17
1887	1947	625	1090	417	500	558	1389	445	17
1551	293	315	1369	451	374	821	531	270	17
1903	1898	3515	1540	841	2163	1560	3344	2952	17
1871	1873	478	1204	515	445	722	1201	802	17
2015	2775	1152	1672	2855	1861	1364	301	734	17
1951	1741	1341	996	670	1458	1273	2582	2175	17
1951	1921	1714	1430	838	1837	1517	2945	2505	17
1919	1837	3556	1295	794	1850	1140	3089	2693	17
2447	3518	1828	1546	1013	1749	1382	2856	2520	17
511	100	49	415	451	399	533	1310	1036	17
1935	1609	2876	1367	847	1910	1614	3076	2735	17
1519	235	320	1216	594	176	657	224	735	17
1983	2278	1970	1373	623	1875	1170	3055	2648	17
1951	2066	1050	1688	1348	1587	1568	981	1153	17
1999	1877	1480	1512	885	1234	122	2151	1486	17
2015	2391	2192	1233	474	2034	1678	3162	2768	17
2623	4095	1823	1635	895	657	764	1294	857	17
559	78	60	511	394	313	750	167	350	17
1999	1871	2989	1277	731	1892	1610	2975	2621	17
1855	1681	2306	1333	623	1671	1358	2864	2493	17
1823	1604	283	1206	410	1667	1362	2836	2517	17
1839	1834	597	1134	410	129	0	1272	1167	17
1871	1932	1088	1271	577	1649	1402	2831	2463	17
1951	1909	2617	1515	882	1984	1649	3152	2791	17
1823	1724	430	1362	674	410	28	1004	653	17
2079	2576	2180	1082	785	1884	1343	2998	2592	17
1887	1662	308	673	470	230	224	154	357	17
1951	1970	2836	1439	1002	2104	1684	3203	2820	17
2559	3701	2118	1516	950	1949	1499	3105	2745	17
543	72	59	504	325	440	375	1502	1286	17
1839	1677	653	1279	570	496	329	576	418	17
1967	1659	2335	1316	582	1962	1675	3015	2567	17
1919	1760	1289	1017	434	1782	1146	2963	2656	17
1471	225	307	1650	983	526	883	426	175	17
2431	3346	904	1546	838	1834	1601	2839	2375	17
3279	2190	2600	1396	806	2041	1475	3092	2776	17
255	66	55	541	286	503	444	1024	679	17
1567	348	214	1221	541	0	328	284	452	17
2095	2419	1150	1544	676	430	712	515	18	17
1855	1760	503	911	457	419	87	367	242	17
2047	2207	1394	1245	691	1784	1440	2800	2438	17
1967	2429	2836	1561	903	1985	1695	3216	2865	17
1903	2074	945	1400	800	923	1398	1070	538	17
1823	1363	2054	1267	884	2027	1726	3194	2825	17
2015	2114	2670	1245	685	1972	1576	3186	2837	17
2015	2576	1243	1090	513	2002	1324	3162	2677	17
1967	2261	566	1126	436	432	432	293	597	17
1855	1482	310	1095	376	250	586	392	179	17
1983	1757	2868	1315	798	2004	1710	3066	2641	17
1983	2321	1626	1567	734	1284	1179	2383	1993	17
1903	2050	2502	1554	705	1690	1204	2943	2538	17
1855	1159	1233	1585	1019	1054	1036	2060	1857	17
639	67	140	1190	550	225	598	77	598	17
479	65	786	1321	794	657	68	311	361	17
1951	1963	644	1352	730	1913	1335	3013	2563	17
2015	2244	1958	1193	609	1791	1181	2998	2627	17
1983	1948	608	1127	587	1209	1003	2380	2070	17
1935	1822	3167	1271	770	2013	1540	3218	2879	17
1855	1896	316	816	279	242	268	189	151	17
1887	1540	298	762	527	76	552	5	219	17
1455	328	704	3322	2493	2225	2071	706	799	17
3167	3849	4095	2015	1377	2551	2114	3608	3250	17
367	74	196	527	402	1007	431	2007	1709	17
1583	493	160	1448	991	1074	1238	340	818	17
2031	2103	2017	1413	790	2092	1617	3150	2798	17
1935	1856	2228	1314	588	1933	1656	3056	2696	17
1951	1859	2045	1293	616	1460	1104	2570	2094	17
2767	4095	4095	1796	1112	2076	1623	3263	2902	17
431	73	68	626	277	515	362	1738	1285	17
1855	1444	258	644	346	298	304	212	337	17
1887	1824	1637	1396	794	1969	1588	3199	2789	17
2015	1964	439	1025	308	1286	625	2240	1908	17
1871	1860	2063	1256	750	1873	1305	3102	2707	17
1951	2325	1287	1611	831	1833	1477	3051	2705	17
1967	2260	1045	1216	710	1368	1095	2536	2062	17
1983	2549	2644	1300	650	1828	1348	3031	2668	17
1967	1760	2187	1172	578	1691	1123	2747	2318	17
2319	3458	1623	1461	1023	1406	918	2469	2124	17
1967	2103	1561	1024	594	1937	1533	3094	2672	17
1935	1821	2649	1869	1237	2165	1870	3282	2909	18
1935	1647	2397	1957	1228	1109	405	1094	622	18
2015	2871	2822	1837	1265	1666	1270	2792	2531	18
1951	1896	2107	1240	572	1839	1566	2956	2548	18
2063	2569	2607	2012	1617	2061	2132	3014	2683	18
1055	80	946	2490	1737	1835	1494	744	243	18
3055	4095	4095	3151	2673	2646	2625	3462	3086	18
463	76	99	1038	667	723	461	1852	1442	18
1935	2407	2054	1291	824	1785	1507	3066	2591	18
1839	1694	467	1054	361	986	752	2208	1841	18
1903	1507	1983	1021	769	1828	1586	2853	2536	18
1919	1860	1975	1297	692	1705	1376	2835	2438	18
1887	2277	934	1203	543	346	953	1027	406	18
1951	2380	2336	1207	785	1788	1293	3020	2600	18
2015	1865	916	1032	664	1849	1552	2948	2598	18
1839	1755	516	1123	491	353	682	737	767	18
1999	3007	3888	1422	844	1842	1600	3099	2697	18
1935	1771	778	1481	403	1663	875	2740	2386	18
1887	1788	2999	1327	705	1588	1334	2787	2434	18
1999	2197	2943	1335	428	1832	1344	3033	2631	18
1903	1940	553	968	237	851	488	2131	1756	18
2095	2727	2181	1271	829	1986	1669	3144	2792	18
1583	450	4095	3481	3017	2919	3061	1761	2376	18
2047	2148	1750	1047	655	1977	1496	3027	2710	18
1887	2270	858	1316	550	1297	571	2486	2004	18
2047	3398	2562	1329	889	1909	1357	3122	2578	18
1903	1754	1039	1261	643	1453	1203	2729	2327	18
2367	3540	2826	1416	841	2227	1834	3269	2873	18
2943	3000	2589	1510	1072	2046	1645	3134	2756	18
383	67	71	629	481	628	634	1824	1595	18
1983	2074	852	1115	617	1550	843	2623	2242	18
1919	2117	367	1197	455	199	491	598	660	18
1887	1323	1935	990	696	1839	1549	2948	2605	18
1823	1550	298	697	126	168	352	253	553	18
1903	1843	1995	1163	716	1277	774	2440	2255	18
1951	1910	2012	1285	542	1837	1491	3054	2653	18
1935	2039	2976	1305	641	1974	1227	3134	2804	18
1967	1833	1671	1324	876	1818	1332	3056	2699	18
1951	2636	2427	1256	708	1681	1250	2884	2512	18
1999	2089	548	1250	645	1578	1149	2732	2298	18
1999	1858	823	751	510	1592	1220	2764	2385	18
1919	1959	1584	1417	965	931	1389	2101	1785	18
1807	1635	390	955	770	366	590	426	413	18
1727	485	533	1406	768	354	729	432	472	18
2047	2911	3448	1377	919	1903	1480	3158	2816	18
1903	1824	1328	1576	850	1386	1110	2561	2083	18
1695	768	156	1187	615	133	539	292	57	18
1839	1772	564	1022	442	341	556	746	430	18
1951	1616	891	1342	736	1562	1303	2557	2008	18
2031	2224	2181	1446	940	1877	1407	2937	2462	18
1967	2271	2188	1348	645	2065	1546	3217	2830	18
1791	1599	499	914	238	425	109	349	149	18
1855	1715	354	1121	499	460	270	397	671	18
2751	4095	4095	2078	1470	2337	1901	3548	3116	18
559	77	93	664	523	671	452	1973	1595	18
1727	907	599	1275	450	333	184	913	543	18
1919	2021	3194	1402	770	1939	1387	3163	2746	18
1823	1415	364	915	552	284	217	447	0	18
495	65	482	3227	2353	2262	2130	239	265	18
1967	2172	3946	1674	1184	1655	1298	2769	2452	18
1919	2224	1064	1145	779	1597	1014	2811	2363	18
2015	2059	2547	1318	643	1922	1498	3126	2704	18
895	70	83	934	452	532	170	193	730	18
1855	1516	2954	1301	942	1807	1164	3048	2681	18
2207	2769	4095	2184	1566	2344	1881	3526	3136	18
1983	2466	1902	1308	644	1931	1331	3202	2736	18
1967	2204	697	1272	170	1770	1194	2881	2591	18
2095	2987	1435	1859	1254	1459	1153	2432	2037	18
2159	2803	1927	1726	1211	2071	1623	3031	2667	18
1807	1017	918	1636	925	1004	1010	2050	1795	18
1935	1885	3161	1470	932	2172	1548	3371	2998	18
543	65	411	2460	1657	1520	1515	323	127	18
1951	2543	2619	1244	801	1874	1103	3081	2586	18
2463	3729	2414	1547	1032	1958	1600	3086	2520	18
1951	1863	1521	1396	820	1667	1269	2809	2407	18
1871	1508	216	945	387	221	168	211	235	18
2527	3393	1149	1532	800	2052	1770	3139	2752	18
543	72	33	484	566	315	280	1565	1163	18
2015	2305	1752	1724	1185	1236	1046	2193	1827	18
1583	536	222	1597	1014	1052	1345	240	556	18
2095	3022	616	1086	737	445	113	577	350	18
943	70	105	1669	918	879	738	217	274	18
1983	1743	860	820	653	1627	1414	2722	2295	18
1951	2015	493	1347	308	1665	907	2782	2314	18
2031	2136	1914	1306	919	1963	1683	3076	2706	18
1935	2242	3266	1382	869	1798	1438	3061	2668	18
1887	1750	2777	1347	1062	1886	1546	3123	2688	18
1903	2146	2151	1341	658	1904	1379	3101	2636	18
1839	1369	355	738	143	338	0	318	436	18
1919	2100	2550	1635	805	1847	1337	3060	2549	18
1855	1475	397	818	276	355	697	345	728	18
1967	1983	1069	1529	987	868	554	1738	1584	18
1871	1664	381	816	548	390	136	752	376	18
1983	1205	3771	1503	989	1955	1644	2970	2628	19
2047	2327	1381	1429	1016	1398	1378	1874	1472	19
1967	2148	635	1224	412	652	497	877	630	19
2735	4095	4095	2196	1505	1968	1701	2945	2527	19
543	74	131	495	492	384	280	1493	999	19
1887	1820	3388	1263	837	1794	1381	3027	2579	19
2047	2938	2146	1667	1219	1666	1408	2804	2445	19
1983	1751	402	1320	737	409	1	921	1005	19
1839	1709	395	878	565	406	382	288	139	19
2015	2493	681	1166	650	478	390	628	837	19
1999	2126	604	1293	721	1996	1783	3042	2559	19
767	67	162	1094	339	693	357	500	566	19
1967	2254	3271	1387	784	1663	1514	2917	2630	19
1855	1398	359	968	573	344	664	425	309	19
1887	1771	2509	1354	719	1719	1266	2950	2553	19
1887	1998	2703	1431	845	1963	1623	3216	2816	19
3167	3299	4095	4095	4095	3990	4035	3524	3274	19
463	71	47	1875	1939	1918	1981	1867	1384	19
2031	2048	190	2306	1663	1416	636	759	747	19
1823	1777	454	1150	510	385	356	367	520	19
2383	3696	1402	1627	742	2016	1426	3195	2847	19
1839	1616	398	684	377	352	270	414	93	19
1871	1797	2731	1435	977	1766	1481	2982	2533	19
1823	1466	334	887	518	318	167	459	357	19
1087	96	631	2707	1887	1931	1799	275	272	19
1967	2024	2313	1362	776	2003	1456	3211	2832	19
1999	2416	1480	1894	1331	1578	1300	2631	2229	19
1903	1975	2802	1307	754	2070	1613	3275	2850	19
591	66	398	2664	1795	1806	1594	228	483	19
1743	678	1648	1662	1102	2085	1422	3215	2780	19
1983	2117	999	820	515	1647	1360	2682	2278	19
1711	751	318	1448	620	443	438	169	490	19
1951	1826	968	1265	713	1708	1276	2797	2366	19
2015	2823	1496	1228	1028	1467	990	2619	2277	19
1935	2350	1110	1530	1097	1432	1117	2622	2249	19
1935	1982	2013	2064	3475	2444	1912	872	143	19
1855	1691	474	864	411	96	257	453	20	19
1967	2000	1911	1381	606	1554	1306	2754	2372	19
1903	2339	2729	1335	646	1787	1551	3029	2648	19
1887	2097	1669	1350	412	1686	1300	2850	2539	19
1935	2202	813	1557	854	1423	1119	2601	2220	19
2143	3112	862	1205	641	81	789	424	396	19
1919	2248	2236	1235	812	1849	1590	3140	2746	19
1919	2235	3276	1243	618	1691	1330	2963	2549	19
1855	1743	498	1108	276	289	699	296	977	19
1999	2024	4095	1693	1095	1167	877	1640	1250	19
1919	2237	734	1377	788	453	839	809	505	19
3311	2613	4095	3852	3365	3318	3466	2893	2503	19
1727	731	887	1628	1090	1199	993	2233	1825	19
1919	1662	3127	1554	863	1775	1285	2908	2525	19
1919	2082	3337	1344	872	1810	1563	3036	2597	19
1983	2082	1499	1112	709	1228	581	2299	1874	19
2111	2932	698	1156	471	435	250	1044	591	19
1951	2031	2285	1350	843	1707	1266	2796	2412	19
2335	3564	2265	1614	1000	1923	1258	3112	2772	19
2031	2298	1341	1636	694	362	251	524	429	19
1871	1827	691	1052	509	157	0	522	227	19
1903	1710	424	941	502	137	81	243	587	19
1983	1821	2250	1085	752	1854	1317	2845	2463	19
1935	2044	1137	1311	822	1522	1239	2734	2410	19
2287	2423	3624	1499	1124	2207	1871	3294	3022	19
1295	183	535	1214	493	478	834	430	961	19
1871	1707	2182	1471	907	1636	1128	2800	2468	19
1215	136	325	2359	1671	1616	1379	351	302	19
1647	593	986	3000	2185	2048	1863	390	254	19
1887	1896	1966	1315	738	1972	1470	3182	2806	19
2239	3541	4095	2575	2106	2439	2384	3418	3100	19
1855	1416	239	945	524	302	371	664	187	19
2111	2582	4095	3894	3374	3244	3277	2837	2617	19
2031	2280	820	1413	747	1440	1132	2487	2045	19
1919	2334	763	1288	614	1507	932	2697	2286	19
1327	198	124	1185	632	667	504	398	628	19
2527	3269	1758	1569	1001	1874	1574	2978	2500	19
511	70	47	228	333	478	221	1521	1228	19
1855	1442	256	460	351	446	412	321	41	19
1887	2172	1033	1323	741	1739	1330	2965	2602	19
1919	2211	2624	1409	776	1814	1535	3040	2619	19
1951	2713	815	1283	826	402	326	537	280	19
1919	1936	2071	1368	772	1900	1514	3114	2704	19
1743	978	887	1369	820	1872	1294	2947	2704	19
2511	3712	1838	1695	1116	1669	1190	2601	2316	19
559	89	54	361	380	408	167	970	799	19
1919	2077	2339	1213	721	1957	1404	3129	2747	19
1935	2499	3271	1609	845	1613	938	2672	2154	19
1919	2216	3062	1573	1051	1737	1491	2948	2549	19
1839	1659	403	954	195	321	308	307	161	19
1279	174	896	2962	2122	2085	1875	387	0	19
2719	3860	3680	1629	1283	3273	2804	4075	3757	19
575	76	97	503	321	1831	1421	2608	2369	19
1823	1615	399	871	635	364	779	365	711	19
2399	3593	1761	1677	959	2004	1608	3135	2664	19
1951	2210	512	1239	223	1052	1211	2254	1883	19
1887	2137	1271	1191	777	1003	741	2138	1653	19
2015	2806	2602	1590	974	1984	1402	3229	2870	19
1951	1762	1948	1093	718	1816	1434	2948	2531	19
2399	2870	2409	1624	1039	1568	1525	2614	2106	19
1967	2388	2967	1351	660	1848	1211	3108	2739	19
1839	1658	416	846	448	526	218	291	557	19
1935	2492	2005	1606	1048	1304	1242	2390	2029	19
2031	2632	1494	1307	835	1828	1477	2992	2712	19
2559	3813	2882	1877	1398	1926	1464	2946	2536	19
607	78	91	470	349	537	207	1445	1082	19
1919	1785	3389	1596	1037	1366	1409	2319	1954	19
2015	3015	1221	1695	733	819	613	1317	891	20
1967	1795	2007	1497	1005	1894	1349	3007	2573	20
1599	520	689	2331	1698	1910	1779	468	679	20
1935	2256	940	952	473	1326	1065	2490	1955	20
1935	2030	1924	1099	813	1673	1221	2807	2470	20
1903	1987	487	989	702	1628	911	2810	2559	20
1679	838	230	1402	629	622	717	127	552	20
1551	492	739	3141	2289	2254	2031	380	747	20
1919	2396	1127	1613	571	821	247	718	386	20
2047	2365	651	1061	542	206	173	1301	933	20
1839	1980	591	1127	604	1677	1194	2872	2508	20
2111	2334	1437	1735	1176	1301	1054	2167	1874	20
1871	1750	798	1636	667	348	584	258	420	20
1759	1057	310	1168	516	158	497	214	630	20
2015	3141	2380	1392	834	1876	1576	3091	2747	20
1951	1908	1511	1220	791	1630	1247	2744	2430	20
1951	1894	430	1212	568	720	622	1688	1369	20
1887	1822	2095	1383	728	1709	1273	2964	2543	20
1839	1620	361	870	470	297	0	454	278	20
1919	1862	422	926	565	676	857	992	775	20
1903	1793	1755	1151	559	1332	821	2234	1959	20
1423	322	724	886	355	922	538	2242	1831	20
1551	520	181	297	263	1313	1064	2436	1928	20
2863	3972	1064	1592	843	1939	1685	2830	2443	20
415	71	32	536	253	390	256	1236	885	20
1871	1693	349	848	498	127	320	238	603	20
1903	2320	3193	1362	490	1934	1509	3180	2781	20
1999	2290	1109	1287	370	1554	1063	2772	2360	20
1455	320	4095	2511	2086	2094	2368	1398	1668	20
1983	2141	1724	1448	560	1808	1275	2985	2656	20
1935	1946	3625	1406	801	2124	1746	3351	3010	20
1903	2024	1459	1391	741	1628	1265	2817	2486	20
2095	2542	1144	1510	1082	1755	1347	2745	2353	20
1999	1731	1730	918	766	1857	1367	2811	2353	20
1951	2354	1124	1326	567	1204	859	2216	1858	20
1935	1947	1898	1137	654	1997	1690	3142	2692	20
2367	3954	1706	1691	944	1926	1208	3147	2711	20
383	54	14	136	410	518	304	526	454	20
1967	2067	1324	779	411	1776	1642	2933	2530	20
2095	2594	1708	1574	909	1663	1160	2654	2263	20
1983	2292	3206	1633	1089	2059	1684	3166	2803	20
1919	2262	939	1290	581	1796	1526	2983	2640	20
1983	1953	799	848	216	1316	597	2198	1727	20
1599	408	252	1458	766	834	934	680	574	20
1967	2152	608	1138	696	431	701	716	612	20
1983	2107	2542	1156	493	1890	1539	3034	2559	20
1951	2186	3356	1211	858	2057	1617	3237	2844	20
1343	226	325	461	334	1391	996	2565	2217	20
1967	1785	1244	1359	629	1567	1200	2571	2159	20
1935	2415	1855	1375	863	1895	1363	3074	2638	20
2063	2813	1271	1594	735	1091	1196	2131	1647	20
1951	1834	854	1191	390	1493	1093	2548	2177	20
1935	2090	3642	1453	758	1944	1686	3199	2779	20
1935	2401	748	1062	594	386	609	530	960	20
1983	2167	2409	1804	1348	2226	1935	3302	2831	20
2047	2138	2323	1403	798	1891	1454	2933	2542	20
1903	1570	299	903	310	336	782	487	379	20
1935	1872	1295	1249	661	1674	1279	2797	2353	20
2031	2315	1349	1739	715	1332	1209	2403	2018	20
1839	2230	813	1621	617	1103	1308	2413	2097	20
2079	2559	1477	1397	886	1869	1442	2997	2730	20
3471	4095	4095	2672	2164	2696	2382	3748	3309	20
335	80	192	823	515	711	637	1977	1514	20
1983	2488	3855	1478	768	1910	1637	3132	2794	20
1951	2172	1419	1436	555	1701	1113	2862	2509	20
1983	2366	1366	1483	1055	1172	831	2220	1893	20
2015	2107	1165	1403	581	1659	1131	2760	2320	20
2511	3811	4095	1833	1351	2211	1756	3411	2992	20
2383	1320	4095	1825	1123	2221	1626	3389	3042	20
1951	1797	456	984	525	238	569	524	577	20
2591	4095	4095	2109	1400	2433	1874	3648	3231	20
479	74	222	666	393	914	448	2103	1686	20
1871	1992	350	739	586	123	784	433	131	20
1903	2002	2904	1377	896	1926	1496	3114	2721	20
2431	3799	2222	1635	902	1946	1465	3196	2773	20
1951	2197	2743	1405	648	1942	1438	3178	2792	20
1935	1940	473	932	354	195	581	474	577	20
2255	3866	4095	2210	1807	2273	2147	3401	3054	20
2975	4095	2413	1848	1250	1884	1397	2918	2545	20
415	73	60	513	279	415	436	1149	815	20
1951	2076	2252	1438	791	2074	1617	3261	2856	20
1951	1973	1807	1423	673	1371	878	2603	2274	20
1967	1889	2756	1277	983	1944	1617	3095	2759	20
1151	139	69	944	513	247	414	778	239	20
2015	2407	1036	1758	974	657	974	872	659	20
1951	1878	2177	1391	766	1849	1388	3009	2674	20
2031	2299	1631	1412	882	2066	1576	3082	2661	20
815	68	240	1446	627	346	519	362	562	20
1567	497	1470	2264	1728	1822	1779	2605	2192	20
1871	1805	344	742	373	336	498	280	160	20
2463	4016	4095	1867	1361	1617	1152	2663	2298	20
447	96	142	474	191	305	400	1042	591	20
1247	165	146	874	439	244	653	313	0	20
1423	310	2867	1997	1590	1746	1978	1123	974	20
1935	1842	1452	1024	407	1715	1299	2809	2407	20
1359	150	89	1042	600	455	863	195	175	20
1999	1847	1581	1367	832	1851	1407	2928	2600	20
1935	1819	1902	1104	820	1067	1007	1823	1186	20
1967	2112	811	1066	794	1390	1214	2630	2271	20
2063	2258	1875	1636	1138	1719	1373	2903	2488	20
431	62	65	368	389	439	769	1487	984	20
1951	2022	1547	1224	698	1727	1385	2935	2545	20
1823	774	292	1112	691	451	32	548	148	20
1967	2662	1275	1640	1020	1317	779	2416	2002	20
2255	3691	1448	1473	717	1991	1554	3184	2817	20
2063	2075	1029	1531	951	1547	958	2558	2137	21
1887	2018	1709	1374	698	1865	1535	3061	2633	21
1887	1739	2604	1371	755	1593	975	2844	2458	21
1983	2197	2506	1198	794	1930	1534	3127	2697	21
1999	2303	622	1343	470	466	837	1071	763	21
1983	2551	2754	1484	931	1964	1222	3216	2797	21
2015	2188	508	1038	518	1747	1350	2873	2489	21
1935	1800	2546	1233	730	1939	1441	3124	2698	21
1807	1740	451	590	433	189	522	392	374	21
431	64	130	833	419	493	661	253	89	21
2111	499	1472	1736	1207	1337	1067	2204	1763	21
1903	1747	360	1031	614	143	250	508	773	21
2031	2303	1296	1560	1165	1282	798	907	1245	21
1855	1716	304	1164	398	313	648	348	23	21
1855	1588	452	1159	314	271	533	301	334	21
2063	2828	1556	1524	831	1571	1233	2768	2298	21
2015	2002	2815	1334	672	1987	1462	3160	2759	21
1775	1463	456	928	605	140	559	1050	939	21
1807	1563	487	714	481	285	601	263	553	21
1951	2109	3649	1256	980	1908	1500	3110	2753	21
1935	1515	1964	1421	718	1815	1483	2817	2382	21
2047	3154	1765	1755	1169	1827	1421	3053	2598	21
1919	2068	1498	1175	783	1734	1136	2927	2645	21
767	68	111	2296	1584	1165	889	0	640	21
1743	732	721	1685	921	1159	775	2278	1996	21
1855	1575	363	964	15	139	335	393	963	21
2719	4095	4095	1722	1225	2093	1727	3240	2844	21
495	72	124	660	490	528	535	2069	1764	21
1887	2156	914	1309	789	1446	1301	2636	2152	21
1855	1793	440	924	820	444	490	325	250	21
2831	3877	4095	2253	1640	2303	2026	3368	2997	21
495	72	167	622	348	694	568	1821	1479	21
1839	1462	308	964	492	268	65	522	429	21
1967	2879	1188	1480	905	1184	725	2430	1949	21
1903	1962	2319	1428	895	1781	1423	3021	2618	21
1919	2023	1091	1376	872	1416	1141	2669	2376	21
2111	3257	2849	1819	1327	1862	1651	3038	2666	21
2015	2283	2915	1232	967	1100	736	1930	1386	21
2319	2961	1294	1630	890	1989	1595	3115	2736	21
1999	2495	1286	1693	1004	1597	1127	2746	2350	21
1951	1871	2431	1371	916	2110	1715	3185	2790	21
2287	3188	1172	1355	831	1796	877	2830	2403	21
3199	3254	1452	1588	786	2029	1568	2975	2524	21
463	73	46	693	349	407	371	1083	664	21
1887	1998	1070	1212	836	1800	1426	3073	2642	21
1967	2013	2750	1261	720	2061	1679	3168	2731	21
1391	228	167	1238	587	396	17	510	227	21
1631	675	4095	2814	2328	2342	2535	1161	1580	21
1871	1587	272	878	614	359	669	270	745	21
1871	1841	4095	1575	899	2123	1483	3337	3001	21
1999	3076	1440	1635	1438	1509	1458	1126	1307	21
1903	2125	3192	1399	749	2038	1655	3246	2825	21
2031	2473	912	1376	717	1218	951	2262	1740	21
1871	1876	2664	1069	815	1754	1327	2933	2648	21
